Date ,Open ,Close 
22-Dec-21,"16,865.55","16,955.45"
23-Dec-21,"17,066.80","17,072.60"
24-Dec-21,"17,149.50","17,003.75"
27-Dec-21,"16,937.75","17,086.25"
28-Dec-21,"17,177.60","17,233.25"
29-Dec-21,"17,220.10","17,213.60"
30-Dec-21,"17,201.45","17,203.95"
31-Dec-21,"17,244.50","17,354.05"
03-Jan-22,"17,387.15","17,625.70"
04-Jan-22,"17,681.40","17,805.25"
05-Jan-22,"17,820.10","17,925.25"
06-Jan-22,"17,768.50","17,745.90"
07-Jan-22,"17,797.60","17,812.70"
10-Jan-22,"17,913.30","18,003.30"
11-Jan-22,"17,997.75","18,055.75"
12-Jan-22,"18,170.40","18,212.35"
13-Jan-22,"18,257.00","18,257.80"
14-Jan-22,"18,185.00","18,255.75"
17-Jan-22,"18,235.65","18,308.10"
18-Jan-22,"18,337.20","18,113.05"
19-Jan-22,"18,129.20","17,938.40"
20-Jan-22,"17,921.00","17,757.00"
21-Jan-22,"17,613.70","17,617.15"
24-Jan-22,"17,575.15","17,149.10"
25-Jan-22,"17,001.55","17,277.95"
27-Jan-22,"17,062.00","17,110.15"
28-Jan-22,"17,208.30","17,101.95"
31-Jan-22,"17,301.05","17,339.85"
01-Feb-22,"17,529.45","17,576.85"
02-Feb-22,"17,706.20","17,780.00"
03-Feb-22,"17,767.75","17,560.20"
04-Feb-22,"17,590.20","17,516.30"
07-Feb-22,"17,456.30","17,213.60"
08-Feb-22,"17,279.85","17,266.75"
09-Feb-22,"17,370.10","17,463.80"
10-Feb-22,"17,554.10","17,605.85"
11-Feb-22,"17,451.00","17,374.75"
14-Feb-22,"17,076.15","16,842.80"
15-Feb-22,"16,933.25","17,352.45"
16-Feb-22,"17,408.45","17,322.20"
17-Feb-22,"17,396.55","17,304.60"
18-Feb-22,"17,236.05","17,276.30"
21-Feb-22,"17,192.25","17,206.65"
22-Feb-22,"16,847.95","17,092.20"
23-Feb-22,"17,194.50","17,063.25"
24-Feb-22,"16,548.90","16,247.95"
25-Feb-22,"16,515.65","16,658.40"
28-Feb-22,"16,481.60","16,793.90"
02-Mar-22,"16,593.10","16,605.95"
03-Mar-22,"16,723.20","16,498.05"
04-Mar-22,"16,339.45","16,245.35"
07-Mar-22,"15,867.95","15,863.15"
08-Mar-22,"15,747.75","16,013.45"
09-Mar-22,"16,078.00","16,345.35"
10-Mar-22,"16,757.10","16,594.90"
11-Mar-22,"16,528.80","16,630.45"
14-Mar-22,"16,633.70","16,871.30"
15-Mar-22,"16,900.65","16,663.00"
16-Mar-22,"16,876.65","16,975.35"
17-Mar-22,"17,202.90","17,287.05"
21-Mar-22,"17,329.50","17,117.60"
22-Mar-22,"17,120.40","17,315.50"
23-Mar-22,"17,405.05","17,245.65"
24-Mar-22,"17,094.95","17,222.75"
25-Mar-22,"17,289.00","17,153.00"
28-Mar-22,"17,181.85","17,222.00"
29-Mar-22,"17,297.20","17,325.30"
30-Mar-22,"17,468.15","17,498.25"
31-Mar-22,"17,519.20","17,464.75"
01-Apr-22,"17,436.90","17,670.45"
04-Apr-22,"17,809.10","18,053.40"
05-Apr-22,"18,080.60","17,957.40"
06-Apr-22,"17,842.75","17,807.65"
07-Apr-22,"17,723.30","17,639.55"
08-Apr-22,"17,698.15","17,784.35"
11-Apr-22,"17,740.90","17,674.95"
12-Apr-22,"17,584.85","17,530.30"
13-Apr-22,"17,599.90","17,475.65"
18-Apr-22,"17,183.45","17,173.65"
19-Apr-22,"17,258.95","16,958.65"
20-Apr-22,"17,045.25","17,136.55"
21-Apr-22,"17,234.60","17,392.60"
22-Apr-22,"17,242.75","17,171.95"
25-Apr-22,"17,009.05","16,953.95"
26-Apr-22,"17,121.30","17,200.80"
27-Apr-22,"17,073.35","17,038.40"
28-Apr-22,"17,189.50","17,245.05"
29-Apr-22,"17,329.25","17,102.55"
02-May-22,"16,924.45","17,069.10"
04-May-22,"17,096.60","16,677.60"
05-May-22,"16,854.75","16,682.65"
06-May-22,"16,415.55","16,411.25"
09-May-22,"16,227.70","16,301.85"
10-May-22,"16,248.90","16,240.05"
11-May-22,"16,270.05","16,167.10"
12-May-22,"16,021.10","15,808.00"
13-May-22,"15,977.00","15,782.15"
16-May-22,"15,845.10","15,842.30"
17-May-22,"15,912.60","16,259.30"
18-May-22,"16,318.15","16,240.30"
19-May-22,"15,917.40","15,809.40"
20-May-22,"16,043.80","16,266.15"
23-May-22,"16,290.95","16,214.70"
24-May-22,"16,225.55","16,125.15"
25-May-22,"16,196.35","16,025.80"
26-May-22,"16,105.00","16,170.15"
27-May-22,"16,296.60","16,352.45"
30-May-22,"16,527.90","16,661.40"
31-May-22,"16,578.45","16,584.55"
01-Jun-22,"16,594.40","16,522.75"
02-Jun-22,"16,481.65","16,628.00"
03-Jun-22,"16,761.65","16,584.30"
06-Jun-22,"16,530.70","16,569.55"
07-Jun-22,"16,469.60","16,416.35"
08-Jun-22,"16,474.95","16,356.25"
09-Jun-22,"16,263.85","16,478.10"
10-Jun-22,"16,283.95","16,201.80"
13-Jun-22,"15,877.55","15,774.40"
14-Jun-22,"15,674.25","15,732.10"
15-Jun-22,"15,729.25","15,692.15"
16-Jun-22,"15,832.25","15,360.60"
17-Jun-22,"15,272.65","15,293.50"
20-Jun-22,"15,334.50","15,350.15"
21-Jun-22,"15,455.95","15,638.80"
22-Jun-22,"15,545.65","15,413.30"
23-Jun-22,"15,451.55","15,556.65"
24-Jun-22,"15,657.40","15,699.25"
27-Jun-22,"15,926.20","15,832.05"
28-Jun-22,"15,757.45","15,850.20"
29-Jun-22,"15,701.70","15,799.10"
30-Jun-22,"15,774.50","15,780.25"
01-Jul-22,"15,703.70","15,752.05"
04-Jul-22,"15,710.50","15,835.35"
05-Jul-22,"15,909.15","15,810.85"
06-Jul-22,"15,818.20","15,989.80"
07-Jul-22,"16,113.75","16,132.90"
08-Jul-22,"16,273.65","16,220.60"
11-Jul-22,"16,136.15","16,216.00"
12-Jul-22,"16,126.20","16,058.30"
13-Jul-22,"16,128.20","15,966.65"
14-Jul-22,"16,018.85","15,938.65"
15-Jul-22,"16,010.80","16,049.20"
18-Jul-22,"16,151.40","16,278.50"
19-Jul-22,"16,187.05","16,340.55"
20-Jul-22,"16,562.80","16,520.85"
21-Jul-22,"16,523.55","16,605.25"
22-Jul-22,"16,661.25","16,719.45"
25-Jul-22,"16,662.55","16,631.00"
26-Jul-22,"16,632.90","16,483.85"
27-Jul-22,"16,475.35","16,641.80"
28-Jul-22,"16,774.85","16,929.60"
29-Jul-22,"17,079.50","17,158.25"
01-Aug-22,"17,243.20","17,340.05"
02-Aug-22,"17,310.15","17,345.45"
03-Aug-22,"17,349.25","17,388.15"
04-Aug-22,"17,463.10","17,382.00"
05-Aug-22,"17,423.65","17,397.50"
08-Aug-22,"17,401.50","17,525.10"
10-Aug-22,"17,566.10","17,534.75"
11-Aug-22,"17,711.65","17,659.00"
12-Aug-22,"17,659.65","17,698.15"
16-Aug-22,"17,797.20","17,825.25"
17-Aug-22,"17,868.15","17,944.25"
18-Aug-22,"17,898.65","17,956.50"
19-Aug-22,"17,966.55","17,758.45"
22-Aug-22,"17,682.90","17,490.70"
23-Aug-22,"17,357.35","17,577.50"
24-Aug-22,"17,525.45","17,604.95"
25-Aug-22,"17,679.00","17,522.45"
26-Aug-22,"17,619.30","17,558.90"
29-Aug-22,"17,188.65","17,312.90"
30-Aug-22,"17,414.95","17,759.30"
01-Sep-22,"17,485.70","17,542.80"
02-Sep-22,"17,598.40","17,539.45"
05-Sep-22,"17,546.45","17,665.80"
06-Sep-22,"17,695.70","17,655.60"
07-Sep-22,"17,519.40","17,624.40"
08-Sep-22,"17,748.15","17,798.75"
09-Sep-22,"17,923.35","17,833.35"
12-Sep-22,"17,890.85","17,936.35"
13-Sep-22,"18,044.45","18,070.05"
14-Sep-22,"17,771.15","18,003.75"
15-Sep-22,"18,046.35","17,877.40"
16-Sep-22,"17,796.80","17,530.85"
19-Sep-22,"17,540.65","17,622.25"
20-Sep-22,"17,770.40","17,816.25"
21-Sep-22,"17,766.35","17,718.35"
22-Sep-22,"17,609.65","17,629.80"
23-Sep-22,"17,593.85","17,327.35"
26-Sep-22,"17,156.30","17,016.30"
27-Sep-22,"17,110.90","17,007.40"
28-Sep-22,"16,870.55","16,858.60"
29-Sep-22,"16,993.60","16,818.10"
30-Sep-22,"16,798.05","17,094.35"
03-Oct-22,"17,102.10","16,887.35"
04-Oct-22,"17,147.45","17,274.30"
06-Oct-22,"17,379.25","17,331.80"
07-Oct-22,"17,287.20","17,314.65"
10-Oct-22,"17,094.35","17,241.00"
11-Oct-22,"17,256.05","16,983.55"
12-Oct-22,"17,025.55","17,123.60"
13-Oct-22,"17,087.35","17,014.35"
14-Oct-22,"17,322.30","17,185.70"
17-Oct-22,"17,144.80","17,311.80"
18-Oct-22,"17,438.75","17,486.95"
19-Oct-22,"17,568.15","17,512.25"
20-Oct-22,"17,423.10","17,563.95"
21-Oct-22,"17,622.85","17,576.30"
24-Oct-22,"17,736.35","17,730.75"
25-Oct-22,"17,808.30","17,656.35"
27-Oct-22,"17,771.40","17,736.95"
28-Oct-22,"17,756.40","17,786.80"
31-Oct-22,"17,910.20","18,012.20"
01-Nov-22,"18,130.70","18,145.40"
02-Nov-22,"18,177.90","18,082.85"
03-Nov-22,"17,968.35","18,052.70"
04-Nov-22,"18,053.40","18,117.15"
07-Nov-22,"18,211.75","18,202.80"
09-Nov-22,"18,288.25","18,157.00"
10-Nov-22,"18,044.35","18,028.20"
11-Nov-22,"18,272.35","18,349.70"
14-Nov-22,"18,376.40","18,329.15"
15-Nov-22,"18,362.75","18,403.40"
16-Nov-22,"18,398.25","18,409.65"
17-Nov-22,"18,358.70","18,343.90"
18-Nov-22,"18,382.95","18,307.65"
21-Nov-22,"18,246.40","18,159.95"
22-Nov-22,"18,179.15","18,244.20"
23-Nov-22,"18,325.20","18,267.25"
24-Nov-22,"18,326.10","18,484.10"
25-Nov-22,"18,528.45","18,512.75"
28-Nov-22,"18,430.55","18,562.75"
29-Nov-22,"18,552.45","18,618.05"
30-Nov-22,"18,625.70","18,758.35"
01-Dec-22,"18,871.95","18,812.50"
02-Dec-22,"18,752.40","18,696.10"
05-Dec-22,"18,719.55","18,701.05"
06-Dec-22,"18,600.65","18,642.75"
07-Dec-22,"18,638.85","18,560.50"
08-Dec-22,"18,570.85","18,609.35"
09-Dec-22,"18,662.40","18,496.60"
12-Dec-22,"18,402.15","18,497.15"
13-Dec-22,"18,524.40","18,608.00"
14-Dec-22,"18,671.25","18,660.30"
15-Dec-22,"18,614.40","18,414.90"
16-Dec-22,"18,319.10","18,269.00"
19-Dec-22,"18,288.10","18,420.45"
20-Dec-22,"18,340.30","18,385.30"
21-Dec-22,"18,435.15","18,199.10"
22-Dec-22,"18,288.80","18,127.35"
23-Dec-22,"17,977.65","17,806.80"
26-Dec-22,"17,830.40","18,014.60"
27-Dec-22,"18,089.80","18,132.30"
28-Dec-22,"18,084.75","18,122.50"
29-Dec-22,"18,045.70","18,191.00"
30-Dec-22,"18,259.10","18,105.30"
02-Jan-23,"18,131.70","18,197.45"
03-Jan-23,"18,163.20","18,232.55"
04-Jan-23,"18,230.65","18,042.95"
05-Jan-23,"18,101.95","17,992.15"
06-Jan-23,"18,008.05","17,859.45"
09-Jan-23,"17,952.55","18,101.20"
10-Jan-23,"18,121.30","17,914.15"
11-Jan-23,"17,924.25","17,895.70"
12-Jan-23,"17,920.85","17,858.20"
13-Jan-23,"17,867.50","17,956.60"
16-Jan-23,"18,033.15","17,894.85"
17-Jan-23,"17,922.80","18,053.30"
18-Jan-23,"18,074.30","18,165.35"
19-Jan-23,"18,119.80","18,107.85"
20-Jan-23,"18,115.60","18,027.65"
23-Jan-23,"18,118.45","18,118.55"
24-Jan-23,"18,183.95","18,118.30"
25-Jan-23,"18,093.35","17,891.95"
27-Jan-23,"17,877.20","17,604.35"
30-Jan-23,"17,541.95","17,648.95"
31-Jan-23,"17,731.45","17,662.15"
01-Feb-23,"17,811.60","17,616.30"
02-Feb-23,"17,517.10","17,610.40"
03-Feb-23,"17,721.75","17,854.05"
06-Feb-23,"17,818.55","17,764.60"
07-Feb-23,"17,790.10","17,721.50"
08-Feb-23,"17,750.30","17,871.70"
09-Feb-23,"17,885.50","17,893.45"
10-Feb-23,"17,847.55","17,856.50"
13-Feb-23,"17,859.10","17,770.90"
14-Feb-23,"17,840.35","17,929.85"
15-Feb-23,"17,896.60","18,015.85"
16-Feb-23,"18,094.75","18,035.85"
17-Feb-23,"17,974.85","17,944.20"
20-Feb-23,"17,965.55","17,844.60"
21-Feb-23,"17,905.80","17,826.70"
22-Feb-23,"17,755.35","17,554.30"
23-Feb-23,"17,574.65","17,511.25"
24-Feb-23,"17,591.35","17,465.80"
27-Feb-23,"17,428.60","17,392.70"
28-Feb-23,"17,383.25","17,303.95"
01-Mar-23,"17,360.10","17,450.90"
02-Mar-23,"17,421.50","17,321.90"
03-Mar-23,"17,451.25","17,594.35"
06-Mar-23,"17,680.35","17,711.45"
08-Mar-23,"17,665.75","17,754.40"
09-Mar-23,"17,772.05","17,589.60"
10-Mar-23,"17,443.80","17,412.90"
13-Mar-23,"17,421.90","17,154.30"
14-Mar-23,"17,160.55","17,043.30"
15-Mar-23,"17,166.45","16,972.15"
16-Mar-23,"16,994.65","16,985.60"
17-Mar-23,"17,111.80","17,100.05"
20-Mar-23,"17,066.60","16,988.40"
21-Mar-23,"17,060.40","17,107.50"
22-Mar-23,"17,177.45","17,151.90"
23-Mar-23,"17,097.40","17,076.90"
24-Mar-23,"17,076.20","16,945.05"
27-Mar-23,"16,984.30","16,985.70"
28-Mar-23,"17,031.75","16,951.70"
29-Mar-23,"16,977.30","17,080.70"
31-Mar-23,"17,210.35","17,359.75"
03-Apr-23,"17,427.95","17,398.05"
05-Apr-23,"17,422.30","17,557.05"
06-Apr-23,"17,533.85","17,599.15"
10-Apr-23,"17,634.90","17,624.05"
11-Apr-23,"17,704.80","17,722.30"
12-Apr-23,"17,759.55","17,812.40"
13-Apr-23,"17,807.30","17,828.00"
17-Apr-23,"17,863.00","17,706.85"
18-Apr-23,"17,766.60","17,660.15"
19-Apr-23,"17,653.35","17,618.75"
20-Apr-23,"17,638.60","17,624.45"
21-Apr-23,"17,639.75","17,624.05"
24-Apr-23,"17,707.55","17,743.40"
25-Apr-23,"17,761.55","17,769.25"
26-Apr-23,"17,767.30","17,813.60"
27-Apr-23,"17,813.10","17,915.05"
28-Apr-23,"17,950.40","18,065.00"
02-May-23,"18,124.80","18,147.65"
03-May-23,"18,113.80","18,089.85"
04-May-23,"18,081.00","18,255.80"
05-May-23,"18,117.30","18,069.00"
08-May-23,"18,120.60","18,264.40"
09-May-23,"18,303.40","18,265.95"
10-May-23,"18,313.60","18,315.10"
11-May-23,"18,357.80","18,297.00"
12-May-23,"18,273.75","18,314.80"
15-May-23,"18,339.30","18,398.85"
16-May-23,"18,432.35","18,286.50"
17-May-23,"18,300.45","18,181.75"
18-May-23,"18,287.50","18,129.95"
19-May-23,"18,186.15","18,203.40"
22-May-23,"18,201.10","18,314.40"
23-May-23,"18,362.90","18,348.00"
24-May-23,"18,294.80","18,285.40"
25-May-23,"18,268.90","18,321.15"
26-May-23,"18,368.35","18,499.35"
29-May-23,"18,619.15","18,598.65"
30-May-23,"18,606.65","18,633.85"
31-May-23,"18,594.20","18,534.40"
01-Jun-23,"18,579.40","18,487.75"
02-Jun-23,"18,550.85","18,534.10"
05-Jun-23,"18,612.00","18,593.85"
06-Jun-23,"18,600.80","18,599.00"
07-Jun-23,"18,665.60","18,726.40"
08-Jun-23,"18,725.35","18,634.55"
09-Jun-23,"18,655.90","18,563.40"
12-Jun-23,"18,595.05","18,601.50"
13-Jun-23,"18,631.80","18,716.15"
14-Jun-23,"18,744.60","18,755.90"
15-Jun-23,"18,774.45","18,688.10"
16-Jun-23,"18,723.30","18,826.00"
19-Jun-23,"18,873.30","18,755.45"
20-Jun-23,"18,752.35","18,816.70"
21-Jun-23,"18,849.40","18,856.85"
22-Jun-23,"18,853.60","18,771.25"
23-Jun-23,"18,741.85","18,665.50"
26-Jun-23,"18,682.35","18,691.20"
27-Jun-23,"18,748.55","18,817.40"
28-Jun-23,"18,908.15","18,972.10"
30-Jun-23,"19,076.85","19,189.05"
03-Jul-23,"19,246.50","19,322.55"
04-Jul-23,"19,406.60","19,389.00"
05-Jul-23,"19,405.95","19,398.50"
06-Jul-23,"19,385.70","19,497.30"
07-Jul-23,"19,422.80","19,331.80"
10-Jul-23,"19,400.35","19,355.90"
11-Jul-23,"19,427.10","19,439.40"
12-Jul-23,"19,497.45","19,384.30"
13-Jul-23,"19,495.20","19,413.75"
14-Jul-23,"19,493.45","19,564.50"
17-Jul-23,"19,612.15","19,711.45"
18-Jul-23,"19,787.50","19,749.25"
19-Jul-23,"19,802.95","19,833.15"
20-Jul-23,"19,831.70","19,979.15"
21-Jul-23,"19,800.45","19,745.00"
24-Jul-23,"19,748.45","19,672.35"
25-Jul-23,"19,729.35","19,680.60"
26-Jul-23,"19,733.35","19,778.30"
27-Jul-23,"19,850.90","19,659.90"
28-Jul-23,"19,659.75","19,646.05"
31-Jul-23,"19,666.35","19,753.80"
01-Aug-23,"19,784.00","19,733.55"
02-Aug-23,"19,655.40","19,526.55"
03-Aug-23,"19,463.75","19,381.65"
04-Aug-23,"19,462.80","19,517.00"
07-Aug-23,"19,576.85","19,597.30"
08-Aug-23,"19,627.20","19,570.85"
09-Aug-23,"19,578.80","19,632.55"
10-Aug-23,"19,605.55","19,543.10"
11-Aug-23,"19,554.25","19,428.30"
14-Aug-23,"19,383.95","19,434.55"
16-Aug-23,"19,369.00","19,465.00"
17-Aug-23,"19,450.55","19,365.25"
18-Aug-23,"19,301.75","19,310.15"
21-Aug-23,"19,320.65","19,393.60"
22-Aug-23,"19,417.10","19,396.45"
23-Aug-23,"19,439.20","19,444.00"
24-Aug-23,"19,535.15","19,386.70"
25-Aug-23,"19,297.40","19,265.80"
28-Aug-23,"19,298.35","19,306.05"
29-Aug-23,"19,374.85","19,342.65"
30-Aug-23,"19,433.45","19,347.45"
31-Aug-23,"19,375.55","19,253.80"
01-Sep-23,"19,258.15","19,435.30"
04-Sep-23,"19,525.05","19,528.80"
05-Sep-23,"19,564.65","19,574.90"
06-Sep-23,"19,581.20","19,611.05"
07-Sep-23,"19,598.65","19,727.05"
08-Sep-23,"19,774.80","19,819.95"
11-Sep-23,"19,890.00","19,996.35"
12-Sep-23,"20,110.15","19,993.20"
13-Sep-23,"19,989.50","20,070.00"
14-Sep-23,"20,127.95","20,103.10"
15-Sep-23,"20,156.45","20,192.35"
18-Sep-23,"20,155.95","20,133.30"
20-Sep-23,"19,980.75","19,901.40"
21-Sep-23,"19,840.55","19,742.35"
22-Sep-23,"19,744.85","19,674.25"
25-Sep-23,"19,678.20","19,674.55"
26-Sep-23,"19,682.80","19,664.70"
27-Sep-23,"19,637.05","19,716.45"
28-Sep-23,"19,761.80","19,523.55"
29-Sep-23,"19,581.20","19,638.30"
03-Oct-23,"19,622.40","19,528.75"
04-Oct-23,"19,446.30","19,436.10"
05-Oct-23,"19,521.85","19,545.75"
06-Oct-23,"19,621.20","19,653.50"
09-Oct-23,"19,539.45","19,512.35"
10-Oct-23,"19,565.60","19,689.85"
11-Oct-23,"19,767.00","19,811.35"
12-Oct-23,"19,822.70","19,794.00"
13-Oct-23,"19,654.55","19,751.05"
16-Oct-23,"19,737.25","19,731.75"
17-Oct-23,"19,843.20","19,811.50"
18-Oct-23,"19,820.45","19,671.10"
19-Oct-23,"19,545.20","19,624.70"
20-Oct-23,"19,542.15","19,542.65"
23-Oct-23,"19,521.60","19,281.75"
25-Oct-23,"19,286.45","19,122.15"
26-Oct-23,"19,027.25","18,857.25"
27-Oct-23,"18,928.75","19,047.25"
30-Oct-23,"19,053.40","19,140.90"
31-Oct-23,"19,232.95","19,079.60"
01-Nov-23,"19,064.05","18,989.15"
02-Nov-23,"19,120.00","19,133.25"
03-Nov-23,"19,241.00","19,230.60"
06-Nov-23,"19,345.85","19,411.75"
07-Nov-23,"19,404.05","19,406.70"
08-Nov-23,"19,449.60","19,443.50"
09-Nov-23,"19,457.40","19,395.30"
10-Nov-23,"19,351.85","19,425.35"
12-Nov-23,"19,547.25","19,525.55"
13-Nov-23,"19,486.75","19,443.55"
15-Nov-23,"19,651.40","19,675.45"
16-Nov-23,"19,674.70","19,765.20"
17-Nov-23,"19,674.75","19,731.80"
20-Nov-23,"19,731.15","19,694.00"
21-Nov-23,"19,770.90","19,783.40"
22-Nov-23,"19,784.00","19,811.85"
23-Nov-23,"19,828.45","19,802.00"
24-Nov-23,"19,809.60","19,794.70"
28-Nov-23,"19,844.65","19,889.70"
29-Nov-23,"19,976.55","20,096.60"
30-Nov-23,"20,108.50","20,133.15"
01-Dec-23,"20,194.10","20,267.90"
04-Dec-23,"20,601.95","20,686.80"
05-Dec-23,"20,808.90","20,855.10"
06-Dec-23,"20,950.75","20,937.70"
07-Dec-23,"20,932.40","20,901.15"
08-Dec-23,"20,934.10","20,969.40"
11-Dec-23,"20,965.30","20,997.10"
12-Dec-23,"21,018.55","20,906.40"
13-Dec-23,"20,929.75","20,926.35"
14-Dec-23,"21,110.40","21,182.70"
15-Dec-23,"21,287.45","21,456.65"
18-Dec-23,"21,434.80","21,418.65"
19-Dec-23,"21,477.65","21,453.10"
20-Dec-23,"21,543.50","21,150.15"
21-Dec-23,"21,033.95","21,255.05"
22-Dec-23,"21,295.85","21,349.40"
26-Dec-23,"21,365.20","21,441.35"
27-Dec-23,"21,497.65","21,654.75"
28-Dec-23,"21,715.00","21,778.70"
29-Dec-23,"21,737.65","21,731.40"
01-Jan-24,"21,727.75","21,741.90"
02-Jan-24,"21,751.35","21,665.80"
03-Jan-24,"21,661.10","21,517.35"
04-Jan-24,"21,605.80","21,658.60"
05-Jan-24,"21,705.75","21,710.80"
08-Jan-24,"21,747.60","21,513.00"
09-Jan-24,"21,653.60","21,544.85"
10-Jan-24,"21,529.30","21,618.70"
11-Jan-24,"21,688.00","21,647.20"
12-Jan-24,"21,773.55","21,894.55"
15-Jan-24,"22,053.15","22,097.45"
16-Jan-24,"22,080.50","22,032.30"
17-Jan-24,"21,647.25","21,571.95"
18-Jan-24,"21,414.20","21,462.25"
19-Jan-24,"21,615.20","21,622.40"
20-Jan-24,"21,706.15","21,571.80"
23-Jan-24,"21,716.70","21,238.80"
24-Jan-24,"21,185.25","21,453.95"
25-Jan-24,"21,454.60","21,352.60"
29-Jan-24,"21,433.10","21,737.60"
30-Jan-24,"21,775.75","21,522.10"
31-Jan-24,"21,487.25","21,725.70"
01-Feb-24,"21,780.65","21,697.45"
02-Feb-24,"21,812.75","21,853.80"
05-Feb-24,"21,921.05","21,771.70"
06-Feb-24,"21,825.20","21,929.40"
07-Feb-24,"22,045.05","21,930.50"
08-Feb-24,"22,009.65","21,717.95"
09-Feb-24,"21,727.00","21,782.50"
12-Feb-24,"21,800.80","21,616.05"
13-Feb-24,"21,664.30","21,743.25"
14-Feb-24,"21,578.15","21,840.05"
15-Feb-24,"21,906.55","21,910.75"
16-Feb-24,"22,020.30","22,040.70"
19-Feb-24,"22,103.45","22,122.25"
20-Feb-24,"22,099.20","22,196.95"
21-Feb-24,"22,248.85","22,055.05"
22-Feb-24,"22,081.55","22,217.45"
23-Feb-24,"22,290.00","22,212.70"
26-Feb-24,"22,169.20","22,122.05"
27-Feb-24,"22,090.20","22,198.35"
28-Feb-24,"22,214.10","21,951.15"
29-Feb-24,"21,935.20","21,982.80"
01-Mar-24,"22,048.30","22,338.75"
02-Mar-24,"22,406.95","22,378.40"
04-Mar-24,"22,403.50","22,405.60"
05-Mar-24,"22,371.25","22,356.30"
06-Mar-24,"22,327.50","22,474.05"
07-Mar-24,"22,505.30","22,493.55"
11-Mar-24,"22,517.50","22,332.65"
12-Mar-24,"22,334.45","22,335.70"
13-Mar-24,"22,432.20","21,997.70"
14-Mar-24,"21,982.55","22,146.65"
15-Mar-24,"22,064.85","22,023.35"
18-Mar-24,"21,990.10","22,055.70"
19-Mar-24,"21,946.45","21,817.45"
20-Mar-24,"21,843.90","21,839.10"
21-Mar-24,"21,989.90","22,011.95"
22-Mar-24,"21,932.20","22,096.75"
26-Mar-24,"21,947.90","22,004.70"
27-Mar-24,"22,053.95","22,123.65"
28-Mar-24,"22,163.60","22,326.90"
01-Apr-24,"22,455.00","22,462.00"
02-Apr-24,"22,458.80","22,453.30"
03-Apr-24,"22,385.70","22,434.65"
04-Apr-24,"22,592.10","22,514.65"
05-Apr-24,"22,486.40","22,513.70"
08-Apr-24,"22,578.35","22,666.30"
09-Apr-24,"22,765.10","22,642.75"
10-Apr-24,"22,720.25","22,753.80"
12-Apr-24,"22,677.40","22,519.40"
15-Apr-24,"22,339.05","22,272.50"
16-Apr-24,"22,125.30","22,147.90"
18-Apr-24,"22,212.35","21,995.85"
19-Apr-24,"21,861.50","22,147.00"
22-Apr-24,"22,336.90","22,336.40"
23-Apr-24,"22,447.05","22,368.00"
24-Apr-24,"22,421.55","22,402.40"
25-Apr-24,"22,316.90","22,570.35"
26-Apr-24,"22,620.40","22,419.95"
29-Apr-24,"22,475.55","22,643.40"
30-Apr-24,"22,679.65","22,604.85"
02-May-24,"22,567.85","22,648.20"
03-May-24,"22,766.35","22,475.85"
06-May-24,"22,561.60","22,442.70"
07-May-24,"22,489.75","22,302.50"
08-May-24,"22,231.20","22,302.50"
09-May-24,"22,224.80","21,957.50"
10-May-24,"21,990.95","22,055.20"
13-May-24,"22,027.95","22,104.05"
14-May-24,"22,112.90","22,217.85"
15-May-24,"22,255.60","22,200.55"
16-May-24,"22,319.20","22,403.85"
17-May-24,"22,415.25","22,466.10"
18-May-24,"22,512.85","22,502.00"
21-May-24,"22,404.55","22,529.05"
22-May-24,"22,576.60","22,597.80"
23-May-24,"22,614.10","22,967.65"
24-May-24,"22,930.75","22,957.10"
27-May-24,"23,038.95","22,932.45"
28-May-24,"22,977.15","22,888.15"
29-May-24,"22,762.75","22,704.70"
30-May-24,"22,617.45","22,488.65"
31-May-24,"22,568.10","22,530.70"
03-Jun-24,"23,337.90","23,263.90"
04-Jun-24,"23,179.50","21,884.50"
05-Jun-24,"22,128.35","22,620.35"
06-Jun-24,"22,798.60","22,821.40"
07-Jun-24,"22,821.85","23,290.15"
10-Jun-24,"23,319.15","23,259.20"
11-Jun-24,"23,283.75","23,264.85"
12-Jun-24,"23,344.45","23,322.95"
13-Jun-24,"23,480.95","23,398.90"
14-Jun-24,"23,464.95","23,465.60"
18-Jun-24,"23,570.80","23,557.90"
19-Jun-24,"23,629.85","23,516.00"
20-Jun-24,"23,586.15","23,567.00"
21-Jun-24,"23,661.15","23,501.10"
24-Jun-24,"23,382.30","23,537.85"
25-Jun-24,"23,577.10","23,721.30"
26-Jun-24,"23,723.10","23,868.80"
27-Jun-24,"23,881.55","24,044.50"
28-Jun-24,"24,085.90","24,010.60"
01-Jul-24,"23,992.95","24,141.95"
02-Jul-24,"24,228.75","24,123.85"
03-Jul-24,"24,291.75","24,286.50"
04-Jul-24,"24,369.95","24,302.15"
05-Jul-24,"24,213.35","24,323.85"
08-Jul-24,"24,329.45","24,320.55"
09-Jul-24,"24,351.00","24,433.20"
10-Jul-24,"24,459.85","24,324.45"
11-Jul-24,"24,396.55","24,315.95"
12-Jul-24,"24,387.95","24,502.15"
15-Jul-24,"24,587.60","24,586.70"
16-Jul-24,"24,615.90","24,613.00"
18-Jul-24,"24,543.80","24,800.85"
19-Jul-24,"24,853.80","24,530.90"
22-Jul-24,"24,445.75","24,509.25"
23-Jul-24,"24,568.90","24,479.05"
